IMPORTADOR,PROVEEDOR,DESPACHO,CONOCIMIENTO,FECHA,ITEM,POSICION ARANCELARIA,RUBRO,DESCRIPCION DE LA POSICION,MERCADERIA,DESTINACION,REGIMEN,ADUANA,MEDIO,PAIS ORIGEN,PAIS PROCEDENCIA,VALOR FOB U$S,VALOR FLETE U$S,VALOR SEGURO U$S,VALOR CIF U$S,CANTIDAD,UNIDAD MEDIDA,PRECIO UNITARIO,KGS BRUTO,KGS NETO,SUBITEM,DESCRIPCION SUBITEM,MARCA SUBITEM,CANTIDAD SUBITEM,PRECIO UNITARIO SUBITEM,FOB SUBITEM,DESPACHANTE,ESTADO,FACTURA,VALOR FACTURA,COTIZACION,CANAL,USO,IMPONIBLE U$S,IMPONIBLE GS,AJUSTE A INCLUIR,AJUSTE A DEDUCIR,ACUERDO,DERECHO,ISC,RENTA,IVA,TOTAL,VALOR FINAL,VALOR FINAL POR CANTIDAD
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN:  (1) UNIDAD ECOGRAFO PORTATIL HM70EVO,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"8969,00","944,59","90,60","10004,19","1,00",UNIDAD,"8969,00","42,83","5,30",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"10004,19","73898450,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","7431191,00","8100807,00","11100,86","11100,85728"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,3,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO CA2-8AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2100,00","221,17","21,21","2342,38","1,00",UNIDAD,"2100,00","1,50","0,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"2342,38","17302575,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1739938,00","1896722,00","2599,15","2599,153547"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,4,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR LINEAL LA3-16AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2400,00","252,76","24,24","2677,00","1,00",UNIDAD,"2400,00","1,50","0,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"2677,00","19774330,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1988497,00","2167679,00","2970,46","2970,455038"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,5,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EVN4-9,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"1400,00","147,44","14,14","1561,58","1,00",UNIDAD,"1400,00","2,00","1,00",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"1561,58","11535001,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1159954,00","1264476,00","1732,76","1732,761643"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,6,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN:  (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO VN4-8,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3197,59","336,76","32,29","3566,64","1,00",UNIDAD,"3197,59","2,00","0,70",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"3566,64","26345878,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2649328,00","2888055,00","3957,62","3957,617764"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,7,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD ECOGRAFO SAMSUNG V7,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"26171,00","2756,25","264,35","29191,60","1,00",UNIDAD,"26171,00","117,83","81,00",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"29191,60","215631051,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","21683749,00","23637647,00","32391,61","32391,60636"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,8,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN:  (1) UNIDAD TRANSDUCTOR CONVEXO CA1-7SD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3200,00","337,01","32,32","3569,33","1,00",UNIDAD,"3200,00","1,50","0,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"3569,33","26365748,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2651326,00","2890234,00","3960,60","3960,602752"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,9,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR LINEAL LA2-14A,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"4094,00","431,17","41,35","4566,52","1,00",UNIDAD,"4094,00","1,50","0,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"4566,52","33731742,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3392047,00","3697701,00","5067,11","5067,105643"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,10,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EV2-10A,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"6710,81","706,76","67,79","7485,36","1,00",UNIDAD,"6710,81","2,00","1,10",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"7485,36","55292483,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","5560184,00","6061205,00","8305,91","8305,910987"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,11,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO CV1-8AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"4348,64","457,99","43,93","4850,56","1,00",UNIDAD,"4348,64","2,00","0,60",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"4850,56","35829874,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3603034,00","3927699,00","5382,28","5382,282205"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,12,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD ECOGRAFO SAMSUNG V7,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"26171,00","2756,25","264,35","29191,60","1,00",UNIDAD,"26171,00","117,84","81,00",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"29191,60","215631051,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","21683749,00","23637647,00","32391,61","32391,60636"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,13,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN:  (1) UNIDAD TRANSDUCTOR CONVEXO CA1-7SD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3182,88","335,21","32,15","3550,24","1,00",UNIDAD,"3182,88","2,00","0,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"3550,24","26224735,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2637146,00","2874777,00","3939,42","3939,420221"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,14,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN:  (1) UNIDAD TRANSDUCTOR LINEAL LA2-14A,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"4088,28","430,57","41,30","4560,15","1,00",UNIDAD,"4088,28","2,00","0,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"4560,15","33684688,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3387315,00","3692542,00","5060,04","5060,037231"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,15,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EV2-10A,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"6610,81","696,23","66,78","7373,82","1,00",UNIDAD,"6610,81","2,00","1,10",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"7373,82","54468565,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","5477331,00","5970887,00","8182,14","8182,143958"
STEVEN S SA,"SAMSUNG MEDISON CO,LTD",23DA000000030881,KICN23011940,2023-01-30,16,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO CV1-8AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"4048,64","426,39","40,90","4515,93","1,00",UNIDAD,"4048,64","2,50","0,60",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101397419 (DOLAR ESTADOUNIDENSE),"119520,00","7386,75",R,NUEVO,"4515,93","33358046,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3354468,00","3656735,00","5010,97","5010,969767"
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,"101083,00","416,83","111,16","101610,99","8,00",UNIDAD,"12635,38","447,00","209,00",1,VINNO E35 COLOR ULTRASONIC SYSTEM (INCLUIDO PROBE X2-6C D3-6CE X6-16L),VUNNO,"1,00","15054,00","15054,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),"100537,00","7318,71",V,NUEVO,"101610,99","743661369,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","74835187,00","81610503,00","112761,93","14095,24137"
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,2,VINNO G65 COLOR ULTRASONIC SYSTEM (INCLUDING PROBE X2-6C D3-6C U5-15LE S1-6P),VUNNO,"1,00","35814,00","35814,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,3,VINNO G65 COLOR ULTRASONIC SISTEM,VUNNO,"1,00","15955,00","15955,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,4,PORTABLE VINNOS COLOR ULTRASONIC SYSTEM (INCLUDING PROBE F4-12L G1-4P),VUNNO,"1,00","7785,00","7785,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,5,PORTABLE VINNO 6 COLOR ULTRASONIC SYSTEM (INCLUDING PROBE X6-16L G3-10P S1-6P),VUNNO,"1,00","11588,00","11588,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,6,PORTABLE VINNO A6 COLOR ULTRASONIC SYSTEM (INCLUDING PROBE A1-4P A4-12L),VUNNO,"1,00","7096,00","7096,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,7,PORTABLE VINNO A6 COLOR ULTRASONIC SYSYTEM (INCLUDING PROBE A2-5C A4-9E),VUNNO,"1,00","6248,00","6248,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY (SUZHOU)CP., LTD",23DA000000034656,EURFLB22D0743ASU,2023-02-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LAS DEMAS APARATOS DE DIAGNOSTICO SEGUN DETALL,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,CHINA,CHINA,,,,,"8,00",UNIDAD,,,,8,VINNO Q5-7L COLOR ULTRASONIC SYSTEM,VUNNO,"1,00","1543,00","1543,00",LEDEZMA SOSA JOHNNY,CANC,CI/PY2022120102 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
DYSA HEALTHCARE S.A.,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,23DA000000042490,4030474042,2023-02-03,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01 PIEZA DE ULTRASONIDO SYSTEM CX 50 795087,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,SINGAPUR,PAISES BAJOS,"21542,78","530,62","215,40","22288,80","1,00",UNIDAD,"21542,78","43,09","40,00",,,,,,,FERNANDEZ VAZQUEZ PABLO RAFAEL,CANC,7203235318 (DOLAR ESTADOUNIDENSE),"22288,80","7311,41",V,NUEVO,"22288,80","162962555,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","16401206,00","17887421,00","24735,31","24735,30772"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000045149,4431731897,2023-02-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECOGRAFO CON SUS TRANSDUCTORES, DETALLADOS EN EL SUBITEM",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"66200,00","4426,00","874,00","71500,00","6,00",UNIDAD,"11033,33","144,00","131,00",1,ECÂ¿GRAFO LOGIQ FORTIS,GE,"1,00","56712,05","56712,05",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925837685 (DOLAR ESTADOUNIDENSE),"71500,00","7311,41",R,NUEVO,"71500,00","522765815,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","52590442,00","57342220,00","79342,84","13223,80669"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000045149,4431731897,2023-02-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECOGRAFO CON SUS TRANSDUCTORES, DETALLADOS EN EL SUBITEM",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"6,00",UNIDAD,,,,2,TRANSDUCTOR L8-18I-D,GE,"1,00","1940,72","1940,72",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925837685 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000045149,4431731897,2023-02-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECOGRAFO CON SUS TRANSDUCTORES, DETALLADOS EN EL SUBITEM",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"6,00",UNIDAD,,,,3,TRANSDUCTOR L3-12-D,GE,"1,00","1940,72","1940,72",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925837685 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000045149,4431731897,2023-02-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECOGRAFO CON SUS TRANSDUCTORES, DETALLADOS EN EL SUBITEM",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"6,00",UNIDAD,,,,4,TRANSDUCTOR C1-6-D,GE,"1,00","2156,35","2156,35",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925837685 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000045149,4431731897,2023-02-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECOGRAFO CON SUS TRANSDUCTORES, DETALLADOS EN EL SUBITEM",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"6,00",UNIDAD,,,,5,TRANSDUCTOR C3-10-D,GE,"1,00","2156,35","2156,35",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925837685 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000045149,4431731897,2023-02-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECOGRAFO CON SUS TRANSDUCTORES, DETALLADOS EN EL SUBITEM",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"6,00",UNIDAD,,,,6,TRANSDUCTOR IC5-9-D,GE,"1,00","1293,81","1293,81",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925837685 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GE MEDICAL SYSTEMS (CHINA) CO., LTD.",23DA000000056873,SHA2301151A,2023-02-14,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"ECOGRAFOS VERSANA CON SUS ACCESORIOS DE INSTALACION, DETALLES EN SUBITEMS",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"95809,50","11302,61","958,10","108070,21","10,00",UNIDAD,"9580,95","450,00","400,00",1,EXOGRAFO VERSANA PREMIER Y ACCESORIOS,GE,"2,00","12351,15","24702,30",TALAVERA FLORENTIN JOSE DANIEL,CANC,925781510 (DOLAR ESTADOUNIDENSE)  - 925866203 (DOLAR ESTADOUNIDENSE)  - 925781890 (DOLAR ESTADOUNIDENSE),"162000,00","7283,20",R,NUEVO,"108070,21","787096953,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","79131151,00","86250139,00","119912,55","11991,25511"
SOLUMEDIC SA,"GE MEDICAL SYSTEMS (CHINA) CO., LTD.",23DA000000056873,SHA2301151A,2023-02-14,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"ECOGRAFOS VERSANA CON SUS ACCESORIOS DE INSTALACION, DETALLES EN SUBITEMS",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,,,,,"10,00",UNIDAD,,,,2,ECOGRAFO VERSANA ACTIVE Y ACCESORIOS,GE,"3,00","6500,00","19500,00",TALAVERA FLORENTIN JOSE DANIEL,CANC,925781510 (DOLAR ESTADOUNIDENSE)  - 925866203 (DOLAR ESTADOUNIDENSE)  - 925781890 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
